Wall time,Step,Value
1519468700.4876199,1081,1.0
1519468700.9904814,1082,0.96875
1519468701.480681,1083,1.0
1519468701.9733365,1084,0.96875
1519468702.4755497,1085,0.90625
1519468702.9790916,1086,1.0
1519468703.4686506,1087,1.0
1519468704.5315228,1089,1.0
1519468705.532127,1091,0.96875
1519468706.0235994,1092,1.0
1519468706.5267186,1093,0.96875
1519468707.0188189,1094,1.0
1519468707.5393488,1095,1.0
1519468708.5407495,1097,1.0
1519468709.5393898,1099,0.96875
1519468710.033408,1100,0.9375
1519468710.532704,1101,0.96875
1519468711.0232725,1102,1.0
1519468712.043911,1104,0.90625
1519468712.548168,1105,1.0
1519468713.0540423,1106,0.96875
1519468713.5555067,1107,1.0
1519468714.0477831,1108,1.0
1519468715.0553696,1110,1.0
1519468715.5555391,1111,1.0
1519468716.0712855,1112,1.0
1519468716.5740743,1113,0.96875
1519468717.575845,1115,1.0
1519468718.1138165,1116,0.96875
1519468718.6038911,1117,0.96875
1519468720.1002119,1120,1.0
1519468720.6074636,1121,1.0
1519468721.1058924,1122,0.96875
1519468721.610798,1123,1.0
1519468722.111546,1124,0.96875
1519468722.6031494,1125,1.0
1519468723.0925066,1126,1.0
1519468723.5852945,1127,1.0
1519468724.0801482,1128,1.0
1519468724.5747569,1129,1.0
1519468725.0672235,1130,1.0
1519468725.6072717,1131,0.96875
1519468726.1013703,1132,0.96875
1519468727.1053462,1134,1.0
1519468727.616145,1135,1.0
1519468728.1093106,1136,0.96875
1519468729.093717,1138,1.0
1519468729.5848732,1139,0.96875
1519468729.8967984,1140,0.9411764740943909
1519468732.8761373,1141,1.0
1519468733.3907435,1142,1.0
1519468733.889072,1143,1.0
1519468734.3815658,1144,1.0
1519468734.874755,1145,0.96875
1519468735.3657565,1146,1.0
1519468735.8687303,1147,0.96875
1519468736.3720443,1148,0.96875
1519468737.3746176,1150,1.0
1519468737.8665597,1151,1.0
1519468738.3568518,1152,1.0
1519468738.8574064,1153,1.0
1519468739.379603,1154,1.0
1519468739.8941596,1155,1.0
1519468740.3873513,1156,1.0
1519468740.8966067,1157,1.0
1519468741.389978,1158,0.96875
1519468741.8809404,1159,1.0
1519468742.372697,1160,1.0
1519468742.872744,1161,0.96875
1519468743.4197028,1162,1.0
1519468743.9068503,1163,1.0
1519468744.9033978,1165,1.0
1519468745.4041398,1166,1.0
1519468745.8948455,1167,1.0
1519468746.3872466,1168,1.0
1519468746.8924084,1169,0.96875
1519468747.3972697,1170,1.0
1519468747.900902,1171,1.0
1519468749.8998587,1175,0.96875
1519468750.397676,1176,1.0
1519468750.9000947,1177,0.96875
1519468751.3912232,1178,1.0
1519468752.3764477,1180,1.0
1519468752.8732994,1181,0.9375
1519468753.3660536,1182,1.0
1519468753.8701794,1183,1.0
1519468754.3592918,1184,0.96875
1519468755.406755,1186,1.0
1519468755.8991444,1187,1.0
1519468756.3930485,1188,1.0
1519468756.889492,1189,0.96875
1519468757.3831782,1190,1.0
1519468757.8746343,1191,1.0
1519468758.369646,1192,1.0
1519468758.868348,1193,0.96875
1519468759.3618717,1194,0.96875
1519468759.852834,1195,1.0
1519468760.3571332,1196,1.0
1519468760.8971002,1197,0.96875
1519468761.4092512,1198,1.0
1519468761.9042184,1199,1.0
1519468762.2184236,1200,1.0
